Iteration,C# (Unix),C# (Win32),C++ (Unix),C++ (Win32)
2951,29.791000000000,20.698900000000,18.509000000000,19.071000000000
2952,29.753600000000,20.739700000000,18.518000000000,19.103000000000
2953,29.777200000000,20.758500000000,18.572000000000,19.098000000000
2954,29.941100000000,20.678700000000,18.559000000000,19.066000000000
2955,29.829700000000,20.737500000000,18.542000000000,19.043000000000
2956,29.839500000000,20.688900000000,18.564000000000,19.062000000000
2957,29.760100000000,20.698300000000,18.534000000000,19.101000000000
2958,29.887300000000,20.741800000000,18.572000000000,19.061000000000
2959,29.857400000000,20.697900000000,18.564000000000,19.056000000000
2960,29.808900000000,20.677900000000,18.546000000000,19.053000000000
2961,29.830700000000,20.657700000000,18.553000000000,19.052000000000
2962,29.777300000000,20.703800000000,18.548000000000,19.057000000000
2963,29.774400000000,20.799300000000,18.523000000000,19.078000000000
2964,29.734700000000,20.879100000000,18.538000000000,19.051000000000
2965,29.857900000000,20.806300000000,18.512000000000,19.055000000000
2966,29.777100000000,20.789600000000,18.641000000000,19.058000000000
2967,29.925600000000,20.725900000000,18.643000000000,19.068000000000
2968,29.898500000000,20.856600000000,18.543000000000,19.112000000000
2969,29.973100000000,20.724700000000,18.562000000000,19.077000000000
2970,30.003200000000,20.802000000000,18.530000000000,19.094000000000
2971,30.032200000000,20.911200000000,18.521000000000,19.060000000000
2972,30.045400000000,20.809700000000,18.555000000000,19.107000000000
2973,30.052500000000,20.833500000000,18.598000000000,19.079000000000
2974,30.119900000000,20.896700000000,18.588000000000,19.078000000000
2975,30.015600000000,20.952100000000,18.524000000000,19.125000000000
2976,29.981900000000,20.663000000000,18.532000000000,19.084000000000
2977,29.887400000000,20.659400000000,18.572000000000,19.056000000000
2978,30.010100000000,20.705100000000,18.558000000000,19.063000000000
2979,29.941100000000,20.749700000000,18.561000000000,19.050000000000
2980,29.920900000000,20.678000000000,18.578000000000,19.076000000000
2981,31.944200000000,20.656200000000,18.538000000000,19.083000000000
2982,29.825200000000,20.666800000000,18.568000000000,19.093000000000
2983,29.795000000000,20.650600000000,18.483000000000,19.057000000000
2984,29.808200000000,20.834100000000,18.589000000000,19.028000000000
2985,29.830100000000,20.734000000000,18.606000000000,19.059000000000
2986,29.738200000000,20.718000000000,18.564000000000,19.077000000000
2987,29.781500000000,20.707700000000,18.581000000000,19.049000000000
2988,29.785700000000,20.713900000000,18.579000000000,19.058000000000
2989,29.796600000000,20.754100000000,18.557000000000,19.065000000000
2990,29.848300000000,20.711800000000,18.549000000000,19.217000000000
2991,29.817000000000,21.026300000000,18.572000000000,19.048000000000
2992,29.882500000000,20.717500000000,18.577000000000,19.069000000000
2993,29.791700000000,20.818900000000,18.594000000000,19.084000000000
2994,29.802500000000,20.813300000000,18.579000000000,19.064000000000
2995,29.797200000000,20.896400000000,18.605000000000,19.071000000000
2996,29.819300000000,20.796600000000,18.552000000000,19.053000000000
2997,29.830500000000,20.841900000000,18.555000000000,19.102000000000
2998,29.791600000000,20.843400000000,18.534000000000,19.077000000000
2999,29.804300000000,20.812500000000,18.551000000000,19.099000000000
3000,29.793000000000,20.760000000000,18.545000000000,19.055000000000
3001,29.850300000000,20.830900000000,18.550000000000,19.068000000000
3002,29.783900000000,20.743700000000,18.530000000000,19.050000000000
3003,29.887600000000,20.720400000000,18.550000000000,19.051000000000
3004,29.802600000000,20.748800000000,18.594000000000,19.111000000000
3005,29.781200000000,20.758400000000,18.562000000000,19.049000000000
3006,29.755100000000,20.771300000000,18.528000000000,19.057000000000
3007,29.751000000000,20.773600000000,18.555000000000,19.075000000000
3008,29.973700000000,20.807800000000,18.524000000000,19.055000000000
3009,29.844900000000,20.722000000000,18.600000000000,19.065000000000
3010,29.774700000000,20.722800000000,18.543000000000,19.058000000000
3011,29.840200000000,20.775700000000,18.516000000000,19.079000000000
3012,29.811600000000,20.847400000000,18.547000000000,19.069000000000
3013,29.832300000000,20.762500000000,18.590000000000,19.037000000000
3014,29.842600000000,20.897200000000,18.567000000000,19.057000000000
3015,29.826700000000,20.795200000000,18.579000000000,19.064000000000
3016,30.228700000000,20.940500000000,18.559000000000,19.102000000000
3017,30.205400000000,20.825100000000,18.555000000000,19.076000000000
3018,30.037200000000,20.764800000000,18.549000000000,19.086000000000
3019,30.099700000000,20.764300000000,18.536000000000,19.065000000000
3020,30.015400000000,20.720400000000,18.665000000000,19.040000000000
3021,30.116200000000,22.149000000000,18.580000000000,19.076000000000
3022,30.051100000000,20.799700000000,18.574000000000,19.054000000000
3023,30.048900000000,20.822100000000,18.554000000000,19.069000000000
3024,30.071200000000,20.824000000000,18.543000000000,19.054000000000
3025,30.196500000000,20.798000000000,18.546000000000,19.065000000000
3026,30.048800000000,20.804700000000,18.530000000000,19.078000000000
3027,30.117500000000,20.884700000000,18.553000000000,19.075000000000
3028,30.054300000000,20.807200000000,18.540000000000,19.107000000000
3029,30.041400000000,20.813200000000,18.519000000000,19.092000000000
3030,30.102800000000,20.838900000000,18.557000000000,19.103000000000
3031,30.074900000000,20.822500000000,18.538000000000,19.106000000000
3032,30.178400000000,21.281300000000,18.585000000000,19.057000000000
3033,30.071400000000,20.831600000000,18.598000000000,19.072000000000
3034,29.965700000000,20.936300000000,18.522000000000,19.059000000000
3035,29.986900000000,20.822400000000,18.521000000000,19.064000000000
3036,30.033200000000,20.817000000000,18.569000000000,19.055000000000
3037,30.098500000000,20.798900000000,18.562000000000,19.070000000000
3038,29.962800000000,20.828400000000,18.571000000000,19.085000000000
3039,30.024700000000,20.869800000000,18.573000000000,19.101000000000
3040,30.016900000000,20.789700000000,18.532000000000,19.086000000000
3041,30.105700000000,20.830500000000,18.584000000000,19.053000000000
3042,29.681900000000,20.828800000000,18.531000000000,19.071000000000
3043,29.732000000000,20.910900000000,18.613000000000,19.062000000000
3044,29.724800000000,20.843300000000,18.593000000000,19.080000000000
3045,29.816700000000,20.813600000000,18.562000000000,19.064000000000
3046,29.741100000000,20.834600000000,18.563000000000,19.056000000000
3047,29.709200000000,20.830100000000,18.582000000000,19.173000000000
3048,29.790800000000,20.867200000000,18.574000000000,19.044000000000
3049,29.710700000000,20.806000000000,18.574000000000,19.090000000000
3050,29.733800000000,20.828800000000,18.648000000000,19.076000000000
3051,29.771100000000,20.801000000000,18.546000000000,19.069000000000
3052,29.793700000000,20.798400000000,18.524000000000,19.066000000000
3053,29.748900000000,20.886900000000,18.560000000000,19.058000000000
3054,29.759400000000,20.887800000000,18.512000000000,19.054000000000
3055,29.759000000000,20.785000000000,18.535000000000,19.061000000000
3056,29.756400000000,20.848300000000,18.531000000000,19.111000000000
3057,29.794100000000,20.816800000000,18.581000000000,19.078000000000
3058,29.801600000000,20.808600000000,18.572000000000,19.073000000000
3059,29.718000000000,20.902300000000,18.592000000000,19.057000000000
3060,29.768000000000,20.873500000000,18.533000000000,19.068000000000
3061,29.721000000000,20.805400000000,18.532000000000,19.057000000000
3062,29.732500000000,20.807000000000,18.647000000000,19.091000000000
3063,29.834200000000,20.844600000000,18.547000000000,19.085000000000
3064,29.952200000000,20.892000000000,18.528000000000,19.066000000000
3065,30.007400000000,20.801400000000,18.585000000000,19.064000000000
3066,29.957700000000,20.827000000000,18.566000000000,19.048000000000
3067,29.991700000000,20.817400000000,18.496000000000,19.123000000000
3068,30.010500000000,20.929700000000,18.532000000000,19.078000000000
3069,29.952100000000,20.842800000000,18.602000000000,19.087000000000
3070,30.042200000000,20.849300000000,18.494000000000,19.056000000000
3071,29.943700000000,20.860600000000,18.528000000000,19.100000000000
3072,29.946000000000,20.779600000000,18.550000000000,19.069000000000
3073,29.941300000000,20.807000000000,18.601000000000,19.062000000000
3074,29.912800000000,20.946300000000,18.631000000000,19.069000000000
3075,30.097000000000,20.822400000000,18.658000000000,19.051000000000
3076,30.009800000000,20.815000000000,18.596000000000,19.068000000000
3077,29.968900000000,20.813200000000,18.569000000000,19.065000000000
3078,30.062100000000,20.771000000000,18.549000000000,19.079000000000
3079,29.978300000000,20.880600000000,18.588000000000,19.077000000000
3080,29.935200000000,20.825000000000,18.572000000000,19.066000000000
3081,29.925700000000,20.812000000000,18.553000000000,19.097000000000
3082,30.010600000000,20.817000000000,18.534000000000,19.069000000000
3083,29.976700000000,20.811400000000,18.496000000000,19.047000000000
3084,29.959800000000,20.826600000000,18.589000000000,19.078000000000
3085,30.013000000000,20.897400000000,18.527000000000,19.085000000000
3086,29.946400000000,21.031400000000,18.523000000000,19.055000000000
3087,30.013300000000,20.810300000000,18.573000000000,19.053000000000
3088,29.965300000000,21.226900000000,18.516000000000,19.054000000000
3089,29.985100000000,20.833100000000,18.586000000000,19.073000000000
3090,29.932400000000,20.808400000000,18.537000000000,19.061000000000
3091,29.911900000000,20.853800000000,18.542000000000,19.054000000000
3092,29.977600000000,20.838900000000,18.571000000000,19.065000000000
3093,29.847800000000,20.837200000000,18.583000000000,19.073000000000
3094,29.756400000000,20.831100000000,18.527000000000,19.062000000000
3095,29.731800000000,20.956900000000,18.563000000000,19.050000000000
3096,29.749200000000,20.869300000000,18.566000000000,19.073000000000
3097,29.723200000000,20.834100000000,18.572000000000,19.037000000000
3098,29.785200000000,21.576200000000,18.588000000000,19.070000000000
3099,29.793600000000,20.800500000000,18.579000000000,19.073000000000
3100,29.785200000000,20.846500000000,18.599000000000,19.109000000000
3101,29.711600000000,20.955500000000,18.608000000000,19.048000000000
3102,29.836300000000,20.855900000000,18.557000000000,19.043000000000
3103,29.762100000000,20.870600000000,18.552000000000,19.107000000000
3104,29.862400000000,20.814700000000,18.585000000000,19.099000000000
3105,29.813900000000,20.822700000000,18.568000000000,19.086000000000
3106,29.756100000000,20.934100000000,18.512000000000,19.059000000000
3107,29.784800000000,20.812100000000,18.528000000000,19.050000000000
3108,29.796000000000,20.818200000000,18.505000000000,19.042000000000
3109,29.852400000000,20.839400000000,18.579000000000,19.075000000000
3110,29.817000000000,20.803900000000,18.617000000000,19.107000000000
3111,29.922200000000,20.841500000000,18.549000000000,19.054000000000
3112,29.788700000000,20.849300000000,18.534000000000,19.064000000000
3113,29.829100000000,20.690500000000,18.578000000000,19.060000000000
3114,29.802500000000,20.808600000000,18.554000000000,19.057000000000
3115,29.739700000000,20.790300000000,18.555000000000,19.089000000000
3116,29.780800000000,20.790500000000,18.551000000000,19.053000000000
3117,29.831600000000,20.728500000000,18.611000000000,19.055000000000
3118,29.798200000000,20.646300000000,18.519000000000,19.043000000000
3119,29.784900000000,20.680600000000,18.512000000000,19.099000000000
3120,29.797500000000,20.644600000000,18.527000000000,19.119000000000
3121,29.798600000000,20.696200000000,18.568000000000,19.079000000000
3122,29.927300000000,20.653700000000,18.543000000000,19.067000000000
3123,29.720100000000,20.741000000000,18.500000000000,19.056000000000
3124,29.826900000000,20.679700000000,18.561000000000,19.063000000000
3125,29.829600000000,20.650600000000,18.539000000000,19.088000000000
3126,29.954200000000,20.730700000000,18.495000000000,19.113000000000
3127,29.856700000000,20.664000000000,18.569000000000,19.078000000000
3128,29.851400000000,20.753400000000,18.672000000000,19.063000000000
3129,29.790200000000,20.673900000000,18.576000000000,19.061000000000
3130,29.786700000000,20.709800000000,18.651000000000,19.064000000000
3131,29.774200000000,20.679900000000,18.559000000000,19.065000000000
3132,29.769300000000,20.709000000000,18.523000000000,19.102000000000
3133,29.876500000000,20.772300000000,18.551000000000,19.131000000000
3134,29.790700000000,20.694300000000,18.543000000000,19.219000000000
3135,29.843400000000,20.687900000000,18.548000000000,19.201000000000
3136,29.792300000000,20.662700000000,18.592000000000,19.220000000000
3137,29.867800000000,20.674400000000,18.566000000000,19.237000000000
3138,29.804700000000,20.738200000000,18.544000000000,19.168000000000
3139,29.787300000000,20.711700000000,18.516000000000,19.181000000000
3140,29.796500000000,20.717800000000,18.553000000000,19.177000000000
3141,29.768900000000,20.696900000000,18.534000000000,19.191000000000
3142,29.884700000000,20.674600000000,18.583000000000,19.190000000000
3143,29.865800000000,20.771300000000,18.564000000000,19.217000000000
3144,29.843400000000,20.790100000000,18.556000000000,19.190000000000
3145,29.825300000000,20.798200000000,18.541000000000,19.168000000000
3146,29.770900000000,20.752500000000,18.527000000000,19.172000000000
3147,29.801900000000,20.731300000000,18.574000000000,19.186000000000
3148,29.841100000000,20.706600000000,18.624000000000,19.181000000000
3149,29.727800000000,20.736400000000,18.596000000000,19.167000000000
3150,29.796100000000,21.174500000000,18.525000000000,19.192000000000
3151,29.791400000000,20.719000000000,18.562000000000,19.346000000000
3152,29.819000000000,20.812200000000,18.600000000000,19.223000000000
3153,29.779400000000,20.894700000000,18.559000000000,19.183000000000
3154,29.860700000000,20.854200000000,18.643000000000,19.174000000000
3155,29.808900000000,20.909300000000,18.665000000000,19.250000000000
3156,29.800600000000,20.576400000000,18.542000000000,19.176000000000
3157,29.776300000000,20.661600000000,18.570000000000,19.216000000000
3158,29.774200000000,20.670800000000,18.534000000000,19.202000000000
3159,29.954500000000,20.669100000000,18.555000000000,19.212000000000
3160,30.004100000000,20.698500000000,18.562000000000,19.175000000000
3161,30.056100000000,20.690300000000,18.591000000000,19.953000000000
3162,30.082200000000,20.703600000000,18.585000000000,19.245000000000
3163,30.064700000000,20.680000000000,18.595000000000,19.146000000000
3164,30.095700000000,20.699400000000,18.604000000000,19.117000000000
3165,30.057600000000,20.701200000000,18.520000000000,19.123000000000
3166,30.151200000000,20.757300000000,18.564000000000,19.270000000000
3167,30.065000000000,20.688700000000,18.567000000000,19.132000000000
3168,30.051000000000,20.726200000000,18.547000000000,19.116000000000
3169,30.116900000000,20.718500000000,18.561000000000,19.109000000000
3170,30.058400000000,20.648000000000,18.558000000000,19.084000000000
3171,30.038800000000,20.675900000000,18.577000000000,19.100000000000
3172,30.094100000000,20.705200000000,18.525000000000,19.147000000000
3173,30.054600000000,20.670200000000,18.566000000000,19.156000000000
3174,30.108200000000,20.706200000000,18.544000000000,19.091000000000
3175,30.143700000000,20.697600000000,18.554000000000,19.138000000000
3176,30.124300000000,20.644200000000,18.523000000000,19.111000000000
3177,30.206400000000,21.520800000000,18.484000000000,19.131000000000
3178,30.049900000000,20.680400000000,18.552000000000,19.261000000000
3179,30.095000000000,20.694600000000,18.544000000000,19.193000000000
3180,30.123500000000,20.710000000000,18.527000000000,19.158000000000
3181,30.007100000000,20.683800000000,18.538000000000,19.117000000000
3182,29.933000000000,20.728700000000,18.645000000000,19.099000000000
3183,29.957800000000,20.688600000000,18.632000000000,19.097000000000
3184,29.958900000000,20.656100000000,18.550000000000,19.201000000000
3185,29.919600000000,20.726400000000,18.548000000000,19.854000000000
3186,29.937200000000,20.700800000000,18.545000000000,19.146000000000
3187,30.021400000000,20.730000000000,18.554000000000,19.194000000000
3188,29.958500000000,20.673800000000,18.519000000000,19.173000000000
3189,29.994300000000,20.680500000000,18.625000000000,19.171000000000
3190,29.997100000000,20.712300000000,18.519000000000,19.242000000000
3191,30.032400000000,20.673900000000,18.578000000000,19.164000000000
3192,30.005200000000,20.761500000000,18.547000000000,19.163000000000
3193,30.041600000000,20.747400000000,18.620000000000,19.172000000000
3194,29.987400000000,20.793400000000,18.548000000000,19.145000000000
3195,29.930600000000,20.815200000000,18.571000000000,19.184000000000
3196,29.985100000000,20.870300000000,18.542000000000,19.229000000000
3197,29.992600000000,20.844200000000,18.556000000000,19.202000000000
3198,29.983000000000,20.810000000000,18.533000000000,19.213000000000
3199,29.979900000000,20.832500000000,18.582000000000,19.163000000000
3200,29.994300000000,20.814700000000,18.554000000000,19.180000000000
3201,29.964100000000,20.798300000000,18.613000000000,19.186000000000
3202,30.008000000000,20.822900000000,18.551000000000,19.204000000000
3203,30.002300000000,20.826800000000,18.555000000000,19.111000000000
3204,29.900200000000,20.804200000000,18.516000000000,19.216000000000
3205,29.908600000000,20.790700000000,18.550000000000,19.181000000000
3206,29.976700000000,20.810900000000,18.570000000000,19.195000000000
3207,29.932900000000,20.797600000000,18.559000000000,19.206000000000
3208,29.968800000000,20.868300000000,18.579000000000,19.185000000000
3209,29.966100000000,20.797000000000,18.639000000000,19.216000000000
3210,30.051300000000,20.836000000000,18.559000000000,19.215000000000
3211,30.015600000000,20.841600000000,18.569000000000,19.178000000000
3212,29.976200000000,20.828000000000,18.547000000000,19.183000000000
3213,30.053800000000,20.802500000000,18.594000000000,19.231000000000
3214,30.037300000000,20.820600000000,18.587000000000,19.190000000000
3215,29.984700000000,20.862000000000,18.532000000000,19.185000000000
3216,29.914100000000,20.824600000000,18.539000000000,19.168000000000
3217,30.002900000000,20.817900000000,18.518000000000,19.179000000000
3218,29.984100000000,20.837000000000,18.547000000000,19.173000000000
3219,30.011000000000,20.899400000000,18.600000000000,19.181000000000
3220,29.954100000000,20.803700000000,18.566000000000,19.444000000000
3221,30.010600000000,20.854600000000,18.550000000000,19.175000000000
3222,29.922600000000,20.795300000000,18.566000000000,19.176000000000
3223,29.994900000000,20.830600000000,18.554000000000,19.191000000000
3224,30.028200000000,20.866400000000,18.567000000000,19.212000000000
3225,29.940400000000,20.856400000000,18.531000000000,19.227000000000
3226,29.915200000000,20.839900000000,18.556000000000,19.199000000000
3227,30.089300000000,20.802000000000,18.595000000000,19.169000000000
3228,30.025500000000,20.816000000000,18.554000000000,19.195000000000
3229,29.960200000000,20.838100000000,18.478000000000,19.213000000000
3230,30.015900000000,20.837500000000,18.598000000000,19.205000000000
3231,30.001000000000,20.825800000000,18.496000000000,19.207000000000
3232,29.955300000000,20.822900000000,18.573000000000,19.265000000000
3233,30.044900000000,20.826000000000,18.539000000000,19.196000000000
3234,30.054000000000,20.863900000000,18.552000000000,19.153000000000
3235,30.106600000000,20.849900000000,18.569000000000,19.177000000000
3236,30.117600000000,20.794600000000,18.555000000000,19.183000000000
3237,30.071200000000,20.831300000000,18.596000000000,19.251000000000
3238,30.074600000000,20.840200000000,18.543000000000,19.186000000000
3239,30.099900000000,20.857700000000,18.550000000000,19.232000000000
3240,29.664100000000,20.858300000000,18.585000000000,19.189000000000
3241,29.775400000000,20.810700000000,18.555000000000,19.219000000000
3242,29.682900000000,20.826500000000,18.520000000000,19.237000000000
3243,29.746600000000,20.864200000000,18.544000000000,19.332000000000
3244,29.862200000000,20.918100000000,18.553000000000,19.201000000000
3245,29.716200000000,20.889500000000,18.533000000000,19.225000000000
3246,29.740800000000,20.799500000000,18.570000000000,19.178000000000
3247,29.912200000000,20.779600000000,18.574000000000,19.198000000000
3248,29.754800000000,20.882700000000,18.570000000000,19.181000000000
3249,29.800600000000,20.829200000000,18.526000000000,19.243000000000
3250,29.801300000000,20.873400000000,18.515000000000,19.195000000000
3251,29.890500000000,20.808600000000,18.545000000000,19.175000000000
3252,29.849300000000,20.825300000000,18.588000000000,19.195000000000
3253,29.809300000000,20.832200000000,18.553000000000,19.224000000000
3254,29.796100000000,20.826000000000,18.551000000000,19.260000000000
3255,29.779000000000,20.860000000000,18.543000000000,19.221000000000
3256,29.789100000000,21.077700000000,18.561000000000,19.183000000000
3257,29.757000000000,21.251600000000,18.550000000000,19.221000000000
3258,29.807200000000,20.820200000000,18.543000000000,19.171000000000
3259,29.802500000000,20.794100000000,18.572000000000,19.202000000000
3260,29.738700000000,20.821400000000,18.602000000000,19.227000000000
3261,29.838500000000,20.827800000000,18.533000000000,19.210000000000
3262,29.914900000000,20.810500000000,18.555000000000,19.151000000000
3263,29.787900000000,20.870600000000,18.539000000000,19.210000000000
3264,29.760700000000,20.839300000000,18.574000000000,19.182000000000
3265,29.803400000000,20.837200000000,18.680000000000,19.377000000000
3266,29.890800000000,20.809000000000,18.566000000000,19.236000000000
3267,29.737500000000,20.840100000000,18.573000000000,19.230000000000
3268,29.816100000000,20.832100000000,18.544000000000,19.175000000000
3269,29.919100000000,20.819200000000,18.566000000000,19.192000000000
3270,29.740000000000,20.852100000000,18.564000000000,19.209000000000
3271,29.761700000000,20.852700000000,18.581000000000,19.205000000000
3272,29.840100000000,20.875600000000,18.562000000000,19.182000000000
3273,29.748700000000,20.814600000000,18.528000000000,19.189000000000
3274,29.805400000000,20.817900000000,18.567000000000,19.188000000000
3275,29.846500000000,20.838500000000,18.522000000000,19.167000000000
3276,29.757100000000,20.815200000000,18.509000000000,19.233000000000
3277,29.743100000000,20.938800000000,18.580000000000,19.192000000000
3278,29.919900000000,20.576500000000,18.549000000000,19.179000000000
3279,29.886900000000,20.689400000000,18.608000000000,19.198000000000
3280,29.740500000000,20.687500000000,18.538000000000,19.170000000000
3281,29.900500000000,20.677700000000,18.571000000000,19.181000000000
3282,29.854700000000,20.682800000000,18.584000000000,19.221000000000
3283,29.810400000000,20.751200000000,18.528000000000,19.184000000000
3284,29.764400000000,20.676700000000,18.547000000000,19.189000000000
3285,29.819900000000,20.721500000000,18.527000000000,19.175000000000
3286,29.827400000000,20.649800000000,18.559000000000,19.190000000000
3287,29.716800000000,20.677200000000,18.519000000000,19.182000000000
3288,29.835100000000,20.773000000000,18.539000000000,19.198000000000
3289,29.792900000000,20.710800000000,18.527000000000,20.355000000000
3290,29.745800000000,20.698400000000,18.500000000000,19.237000000000
3291,29.791400000000,20.671800000000,18.631000000000,19.243000000000
3292,29.814900000000,20.745100000000,18.571000000000,19.259000000000
3293,29.748400000000,20.751200000000,18.559000000000,19.220000000000
3294,29.801500000000,20.701900000000,18.603000000000,19.337000000000
3295,29.885300000000,20.687200000000,18.544000000000,19.224000000000
3296,29.784400000000,20.692500000000,18.532000000000,19.205000000000
3297,29.799200000000,20.685000000000,18.575000000000,19.267000000000
3298,29.734700000000,20.926800000000,18.509000000000,19.216000000000
3299,29.767500000000,20.675200000000,18.606000000000,19.207000000000
3300,29.911500000000,20.676400000000,18.633000000000,19.233000000000
3301,29.871000000000,20.666400000000,18.451000000000,19.249000000000
3302,29.779500000000,20.701900000000,18.433000000000,19.298000000000
3303,29.800800000000,20.788900000000,18.566000000000,19.333000000000
3304,29.826400000000,20.849300000000,18.553000000000,19.355000000000
3305,29.767500000000,21.127700000000,18.573000000000,19.379000000000
3306,29.815500000000,20.718900000000,18.545000000000,19.135000000000
3307,29.770400000000,20.671200000000,18.602000000000,19.177000000000
3308,29.721600000000,20.791100000000,18.580000000000,19.191000000000
3309,29.840000000000,20.708500000000,18.594000000000,19.205000000000
3310,29.766400000000,20.667000000000,18.556000000000,19.180000000000
3311,29.854100000000,20.713900000000,18.594000000000,19.295000000000
3312,29.840400000000,20.667700000000,18.608000000000,19.194000000000
3313,29.814300000000,20.655500000000,18.578000000000,19.224000000000
3314,29.852000000000,20.817600000000,18.588000000000,19.194000000000
3315,29.886600000000,20.970100000000,18.570000000000,19.187000000000
3316,29.832000000000,20.790700000000,18.592000000000,19.247000000000
3317,29.723900000000,20.747900000000,18.645000000000,19.206000000000
3318,29.935500000000,21.007800000000,18.617000000000,19.172000000000
3319,29.775800000000,21.364300000000,18.705000000000,19.239000000000
3320,29.770400000000,21.213800000000,18.568000000000,19.185000000000
3321,29.744300000000,20.808300000000,18.558000000000,19.153000000000
3322,29.838300000000,20.767800000000,18.637000000000,19.227000000000
3323,29.814100000000,20.750900000000,18.570000000000,19.173000000000
3324,29.759700000000,20.765100000000,18.602000000000,19.196000000000
3325,29.838800000000,20.938300000000,18.626000000000,19.198000000000
3326,29.774400000000,20.754400000000,18.627000000000,19.196000000000
3327,29.765300000000,20.754600000000,18.554000000000,19.186000000000
3328,29.900100000000,20.800100000000,18.576000000000,19.187000000000
3329,29.889900000000,20.742200000000,18.588000000000,19.228000000000
3330,29.784900000000,20.784200000000,18.624000000000,19.189000000000
3331,29.788500000000,20.866900000000,18.570000000000,19.208000000000
3332,29.798200000000,20.943700000000,18.595000000000,19.177000000000
3333,29.877200000000,20.923500000000,18.579000000000,19.179000000000
3334,29.807300000000,20.823900000000,18.608000000000,19.266000000000
3335,29.805000000000,20.822000000000,18.591000000000,19.251000000000
3336,29.834900000000,20.738800000000,18.569000000000,19.222000000000
3337,29.807600000000,20.757800000000,18.577000000000,19.185000000000
3338,29.833800000000,20.761200000000,18.609000000000,19.179000000000
3339,29.816800000000,20.735000000000,18.561000000000,19.279000000000
3340,29.783000000000,20.859300000000,18.564000000000,19.248000000000
3341,29.767100000000,20.797900000000,18.519000000000,19.188000000000
3342,29.830200000000,20.773100000000,18.633000000000,19.178000000000
3343,29.808300000000,20.724700000000,18.581000000000,19.200000000000
3344,29.752600000000,20.766700000000,18.627000000000,19.224000000000
3345,29.928900000000,20.768500000000,18.633000000000,19.261000000000
3346,29.859300000000,20.690800000000,18.585000000000,19.197000000000
3347,29.760700000000,20.740200000000,18.646000000000,19.193000000000
3348,29.804200000000,20.683300000000,18.505000000000,19.215000000000
3349,29.814700000000,20.687000000000,18.416000000000,19.189000000000
3350,29.814400000000,20.708500000000,18.436000000000,19.169000000000
3351,29.813000000000,20.819000000000,18.433000000000,19.253000000000
3352,29.862200000000,20.707600000000,18.522000000000,19.202000000000
3353,29.815600000000,20.690400000000,18.422000000000,19.178000000000
3354,29.797700000000,20.709000000000,18.458000000000,19.217000000000
3355,29.860500000000,20.694000000000,18.451000000000,19.213000000000
3356,29.786900000000,20.773300000000,18.458000000000,19.216000000000
3357,29.802100000000,20.741900000000,18.380000000000,19.182000000000
3358,29.785900000000,20.787400000000,18.381000000000,19.253000000000
3359,29.723700000000,20.817600000000,18.446000000000,19.224000000000
3360,29.867000000000,20.795600000000,18.456000000000,19.205000000000
3361,29.805500000000,20.824100000000,18.428000000000,19.273000000000
3362,29.858200000000,20.862200000000,18.470000000000,19.215000000000
3363,29.793700000000,20.878500000000,18.433000000000,19.185000000000
3364,29.762000000000,20.812800000000,18.474000000000,19.181000000000
3365,29.761300000000,20.826200000000,18.447000000000,19.186000000000
3366,29.782400000000,20.802200000000,18.380000000000,19.225000000000
3367,29.880900000000,20.912400000000,18.504000000000,19.190000000000
3368,29.904000000000,20.847000000000,18.389000000000,19.230000000000
3369,29.982300000000,20.799300000000,18.399000000000,19.204000000000
3370,29.982100000000,20.840200000000,18.424000000000,19.213000000000
3371,29.895000000000,20.858600000000,18.417000000000,19.189000000000
3372,29.955100000000,20.953800000000,18.426000000000,19.183000000000
3373,29.923200000000,20.856000000000,18.490000000000,19.273000000000
3374,30.026000000000,20.824600000000,18.451000000000,19.209000000000
3375,29.883500000000,20.806000000000,18.464000000000,19.196000000000
3376,29.918200000000,20.789300000000,18.401000000000,19.194000000000
3377,29.886500000000,20.861700000000,18.405000000000,19.207000000000
3378,29.990400000000,20.912000000000,18.440000000000,19.219000000000
3379,29.974400000000,20.868600000000,18.413000000000,19.171000000000
3380,29.981500000000,20.830300000000,18.486000000000,19.274000000000
3381,30.000000000000,20.987500000000,18.405000000000,19.185000000000
3382,29.929200000000,20.806900000000,18.477000000000,19.221000000000
3383,29.934700000000,20.900700000000,18.455000000000,19.181000000000
3384,30.030100000000,20.908000000000,18.349000000000,19.180000000000
3385,29.961600000000,20.926500000000,18.447000000000,19.234000000000
3386,29.951000000000,20.816100000000,18.500000000000,19.207000000000
3387,29.969400000000,20.787500000000,18.497000000000,19.220000000000
3388,29.961100000000,20.874500000000,18.453000000000,19.196000000000
3389,29.950400000000,20.984300000000,18.426000000000,19.183000000000
3390,29.934200000000,20.805400000000,18.434000000000,19.184000000000
3391,30.034300000000,20.882700000000,18.450000000000,19.193000000000
3392,29.970000000000,20.873200000000,18.444000000000,19.232000000000
3393,29.934300000000,21.034300000000,18.451000000000,19.214000000000
3394,29.973000000000,20.800000000000,18.480000000000,19.212000000000
3395,30.227600000000,20.955900000000,18.434000000000,19.269000000000
3396,30.260000000000,20.892000000000,18.453000000000,19.166000000000
3397,30.156500000000,20.878700000000,18.481000000000,19.173000000000
3398,30.202700000000,20.925300000000,18.440000000000,19.242000000000
3399,30.123500000000,20.863400000000,18.450000000000,19.211000000000
3400,30.083400000000,20.837200000000,18.424000000000,19.199000000000
